ord_id,ord_number,cust_id,prd_key,qty,unit_price,order_date,ship_date,due_date,channel,status
1041,ORD00001041,600,PRD-0008,2,1269,2025-04-25 01:43:58,2025-04-27 01:43:58,2025-05-04 01:43:58,Web,Delivered
1042,ORD00001042,163,PRD-0013,3,817,2022-10-29 16:24:04,2022-10-30 16:24:04,2022-11-12 16:24:04,Phone,Pending
1043,ORD00001043,99,PRD-0020,4,719,2020-11-04 10:05:08,2020-11-07 10:05:08,2020-11-19 10:05:08,Phone,Cancelled
1044,ORD00001044,381,PRD-0014,4,1933,2025-12-12 09:39:02,2025-12-14 09:39:02,2025-12-19 09:39:02,Store,Pending
1045,ORD00001045,642,PRD-0005,4,1850,2021-07-24 19:07:06,2021-07-27 19:07:06,2021-08-08 19:07:06,Phone,Delivered
1046,ORD00001046,445,PRD-0028,1,425,2024-05-02 06:04:11,2024-05-04 06:04:11,2024-05-11 06:04:11,Store,Pending
1047,ORD00001047,493,PRD-0008,1,1641,2024-02-11 00:08:33,2024-02-13 00:08:33,2024-02-19 00:08:33,Web,Pending
1048,ORD00001048,389,PRD-0029,1,933,2025-05-16 02:16:26,2025-05-17 02:16:26,2025-05-26 02:16:26,Phone,Returned
1049,ORD00001049,562,PRD-0013,2,499,2022-11-07 11:44:47,2022-11-09 11:44:47,2022-11-16 11:44:47,Phone,Cancelled
1050,ORD00001050,688,PRD-0029,4,1492,2022-11-11 04:41:52,2022-11-15 04:41:52,2022-11-25 04:41:52,Web,Cancelled
1051,ORD00001051,608,PRD-0020,4,889,2021-07-19 17:21:39,2021-07-20 17:21:39,2021-07-31 17:21:39,Store,Delivered
1052,ORD00001052,338,PRD-0006,4,1284,2021-02-12 00:51:24,2021-02-14 00:51:24,2021-02-20 00:51:24,Phone,Returned
1053,ORD00001053,136,PRD-0003,3,1036,2024-02-28 04:04:21,2024-02-29 04:04:21,2024-03-07 04:04:21,Store,Pending
1054,ORD00001054,296,PRD-0017,2,883,2023-07-11 21:13:48,2023-07-15 21:13:48,2023-07-21 21:13:48,Web,Returned
1055,ORD00001055,88,PRD-0029,4,1029,2024-12-11 06:10:01,2024-12-12 06:10:01,2024-12-21 06:10:01,Phone,Pending
1056,ORD00001056,220,PRD-0001,1,664,2022-04-25 19:32:05,2022-04-26 19:32:05,2022-05-03 19:32:05,Phone,Delivered
1057,ORD00001057,291,PRD-0004,4,643,2025-09-08 19:57:39,2025-09-10 19:57:39,2025-09-23 19:57:39,Web,Cancelled
1058,ORD00001058,475,PRD-0023,4,1774,2020-07-15 17:15:19,2020-07-19 17:15:19,2020-07-24 17:15:19,Web,Pending
1059,ORD00001059,677,PRD-0011,3,1636,2022-03-12 02:27:13,2022-03-15 02:27:13,2022-03-19 02:27:13,Phone,Delivered
1060,ORD00001060,102,PRD-0025,3,886,2022-10-30 04:40:37,2022-11-02 04:40:37,2022-11-15 04:40:37,Store,Returned
1061,ORD00001061,157,PRD-0016,2,1680,2020-11-05 04:43:43,2020-11-06 04:43:43,2020-11-19 04:43:43,Web,Cancelled
1062,ORD00001062,158,PRD-0004,1,858,2023-01-06 10:58:02,2023-01-10 10:58:02,2023-01-16 10:58:02,Phone,Returned
1063,ORD00001063,117,PRD-0017,1,1218,2021-09-15 16:08:54,2021-09-17 16:08:54,2021-09-20 16:08:54,Store,Delivered
1064,ORD00001064,83,PRD-0026,4,1713,2021-05-16 01:05:37,2021-05-19 01:05:37,2021-05-28 01:05:37,Web,Cancelled
1065,ORD00001065,22,PRD-0030,4,722,2022-08-04 13:56:55,2022-08-07 13:56:55,2022-08-10 13:56:55,Web,Delivered
1066,ORD00001066,408,PRD-0014,3,484,2024-06-06 13:55:05,2024-06-10 13:55:05,2024-06-13 13:55:05,Phone,Returned
1067,ORD00001067,267,PRD-0027,2,1746,2025-03-30 18:10:43,2025-03-31 18:10:43,2025-04-12 18:10:43,Phone,Returned
1068,ORD00001068,25,PRD-0002,2,1470,2022-12-08 07:19:29,2022-12-11 07:19:29,2022-12-15 07:19:29,Phone,Returned
1069,ORD00001069,311,PRD-0009,3,711,2023-05-04 22:05:39,2023-05-08 22:05:39,2023-05-18 22:05:39,Web,Cancelled
1070,ORD00001070,296,PRD-0007,1,823,2024-12-01 14:14:00,2024-12-02 14:14:00,2024-12-14 14:14:00,Phone,Returned
1071,ORD00001071,710,PRD-0016,4,1925,2023-09-05 16:55:13,2023-09-07 16:55:13,2023-09-11 16:55:13,Phone,Returned
1072,ORD00001072,745,PRD-0003,2,1672,2025-01-03 03:57:28,2025-01-07 03:57:28,2025-01-20 03:57:28,Phone,Delivered
1073,ORD00001073,672,PRD-0004,3,1578,2020-04-20 09:34:11,2020-04-23 09:34:11,2020-04-28 09:34:11,Phone,Delivered
1074,ORD00001074,123,PRD-0007,3,1423,2021-08-09 05:43:08,2021-08-13 05:43:08,2021-08-19 05:43:08,Phone,Returned
1075,ORD00001075,25,PRD-0011,1,1414,2024-08-25 22:21:32,2024-08-28 22:21:32,2024-09-10 22:21:32,Phone,Pending
1076,ORD00001076,153,PRD-0021,4,595,2020-12-03 05:50:32,2020-12-04 05:50:32,2020-12-15 05:50:32,Phone,Delivered
1077,ORD00001077,437,PRD-0004,3,390,2022-11-09 12:45:43,2022-11-13 12:45:43,2022-11-17 12:45:43,Store,Cancelled
1078,ORD00001078,253,PRD-0003,2,299,2020-08-15 03:46:30,2020-08-17 03:46:30,2020-08-24 03:46:30,Phone,Pending
1079,ORD00001079,443,PRD-0020,2,1702,2022-12-26 22:25:23,2022-12-29 22:25:23,2023-01-07 22:25:23,Store,Delivered
1080,ORD00001080,190,PRD-0007,4,790,2023-07-04 04:01:45,2023-07-08 04:01:45,2023-07-20 04:01:45,Web,Returned
1081,ORD00001081,454,PRD-0001,3,1661,2020-10-25 01:17:56,2020-10-27 01:17:56,2020-11-01 01:17:56,Web,Returned
1082,ORD00001082,78,PRD-0025,3,1120,2022-07-19 15:30:06,2022-07-21 15:30:06,2022-08-03 15:30:06,Phone,Cancelled
1083,ORD00001083,621,PRD-0030,4,1370,2025-05-16 09:11:13,2025-05-19 09:11:13,2025-05-25 09:11:13,Web,Delivered
1084,ORD00001084,544,PRD-0023,1,1618,2021-06-03 17:26:53,2021-06-04 17:26:53,2021-06-14 17:26:53,Web,Returned
1085,ORD00001085,55,PRD-0015,4,1920,2021-07-30 00:39:40,2021-08-01 00:39:40,2021-08-09 00:39:40,Web,Delivered
1086,ORD00001086,11,PRD-0015,2,1841,2025-01-07 04:29:29,2025-01-08 04:29:29,2025-01-13 04:29:29,Phone,Returned
1087,ORD00001087,49,PRD-0024,2,322,2025-10-31 09:07:09,2025-11-02 09:07:09,2025-11-08 09:07:09,Phone,Returned
1088,ORD00001088,517,PRD-0028,2,622,2022-04-19 05:44:03,2022-04-20 05:44:03,2022-05-01 05:44:03,Web,Returned
1089,ORD00001089,441,PRD-0020,2,686,2022-01-30 20:45:05,2022-02-01 20:45:05,2022-02-10 20:45:05,Store,Cancelled
1090,ORD00001090,171,PRD-0001,2,1860,2022-11-19 08:35:55,2022-11-23 08:35:55,2022-11-27 08:35:55,Phone,Returned
1091,ORD00001091,377,PRD-0026,1,850,2025-09-11 16:58:43,2025-09-13 16:58:43,2025-09-19 16:58:43,Store,Delivered
1092,ORD00001092,33,PRD-0023,2,605,2020-10-02 20:45:53,2020-10-03 20:45:53,2020-10-09 20:45:53,Web,Pending
1093,ORD00001093,346,PRD-0020,4,1452,2023-05-31 13:34:06,2023-06-01 13:34:06,2023-06-07 13:34:06,Store,Pending
1094,ORD00001094,132,PRD-0005,4,1555,2023-04-01 03:37:19,2023-04-03 03:37:19,2023-04-14 03:37:19,Store,Returned
1095,ORD00001095,316,PRD-0021,4,1633,2020-03-28 00:23:27,2020-04-01 00:23:27,2020-04-14 00:23:27,Phone,Delivered
1096,ORD00001096,558,PRD-0005,2,669,2022-09-26 00:24:26,2022-09-29 00:24:26,2022-10-11 00:24:26,Store,Returned
1097,ORD00001097,4,PRD-0027,2,1024,2024-03-29 15:58:26,2024-03-30 15:58:26,2024-04-04 15:58:26,Store,Pending
1098,ORD00001098,14,PRD-0025,4,1199,2025-02-28 22:45:50,2025-03-01 22:45:50,2025-03-09 22:45:50,Web,Cancelled
1099,ORD00001099,64,PRD-0008,2,848,2024-05-22 01:06:42,2024-05-24 01:06:42,2024-06-01 01:06:42,Phone,Returned
1100,ORD00001100,306,PRD-0012,3,1836,2023-11-11 14:57:55,2023-11-13 14:57:55,2023-11-16 14:57:55,Store,Pending
1101,ORD00001101,12,PRD-0009,3,641,2023-11-11 16:00:22,2023-11-15 16:00:22,2023-11-23 16:00:22,Store,Delivered
1102,ORD00001102,353,PRD-0002,2,463,2024-11-01 22:02:21,2024-11-04 22:02:21,2024-11-11 22:02:21,Store,Returned
1103,ORD00001103,59,PRD-0016,4,1182,2024-06-03 19:32:32,2024-06-07 19:32:32,2024-06-17 19:32:32,Phone,Cancelled
1104,ORD00001104,383,PRD-0016,1,1538,2024-08-07 07:50:00,2024-08-09 07:50:00,2024-08-20 07:50:00,Web,Delivered
1105,ORD00001105,108,PRD-0026,2,1142,2020-04-19 18:08:39,2020-04-21 18:08:39,2020-04-29 18:08:39,Web,Returned
1106,ORD00001106,372,PRD-0002,4,1747,2021-01-11 16:42:04,2021-01-15 16:42:04,2021-01-27 16:42:04,Web,Delivered
1107,ORD00001107,289,PRD-0008,1,1212,2024-03-18 05:29:06,2024-03-20 05:29:06,2024-04-02 05:29:06,Phone,Cancelled
1108,ORD00001108,690,PRD-0023,2,778,2022-03-19 04:43:17,2022-03-20 04:43:17,2022-04-02 04:43:17,Web,Returned
1109,ORD00001109,182,PRD-0027,1,1644,2021-04-06 04:02:10,2021-04-07 04:02:10,2021-04-13 04:02:10,Web,Pending
1110,ORD00001110,329,PRD-0030,2,1520,2021-01-09 18:29:43,2021-01-10 18:29:43,2021-01-14 18:29:43,Phone,Returned
1111,ORD00001111,609,PRD-0024,3,740,2022-11-03 09:58:13,2022-11-05 09:58:13,2022-11-18 09:58:13,Phone,Returned
1112,ORD00001112,290,PRD-0030,2,1834,2022-02-16 05:49:39,2022-02-20 05:49:39,2022-02-23 05:49:39,Store,Delivered
1113,ORD00001113,685,PRD-0020,3,957,2025-09-07 17:49:40,2025-09-11 17:49:40,2025-09-15 17:49:40,Web,Pending
1114,ORD00001114,357,PRD-0013,3,323,2021-06-20 11:49:53,2021-06-22 11:49:53,2021-06-30 11:49:53,Store,Returned
1115,ORD00001115,334,PRD-0026,1,1504,2022-08-06 20:11:24,2022-08-08 20:11:24,2022-08-16 20:11:24,Web,Cancelled
1116,ORD00001116,251,PRD-0022,1,1855,2024-06-01 15:24:29,2024-06-05 15:24:29,2024-06-15 15:24:29,Phone,Pending
1117,ORD00001117,168,PRD-0003,3,1165,2021-04-05 15:40:31,2021-04-07 15:40:31,2021-04-11 15:40:31,Store,Delivered
1118,ORD00001118,230,PRD-0027,4,1654,2023-03-19 15:07:41,2023-03-21 15:07:41,2023-03-25 15:07:41,Web,Delivered
1119,ORD00001119,388,PRD-0023,4,308,2024-11-15 09:57:29,2024-11-19 09:57:29,2024-11-27 09:57:29,Web,Pending
1120,ORD00001120,110,PRD-0030,1,1006,2025-11-11 02:18:48,2025-11-15 02:18:48,2025-11-23 02:18:48,Web,Pending
1121,ORD00001121,179,PRD-0002,4,634,2021-05-02 09:42:53,2021-05-03 09:42:53,2021-05-06 09:42:53,Phone,Cancelled
1122,ORD00001122,508,PRD-0025,1,1917,2021-11-19 20:59:19,2021-11-23 20:59:19,2021-11-30 20:59:19,Web,Cancelled
1123,ORD00001123,427,PRD-0002,1,1268,2022-12-30 07:11:07,2022-12-31 07:11:07,2023-01-12 07:11:07,Phone,Delivered
1124,ORD00001124,710,PRD-0027,1,415,2022-11-03 04:24:19,2022-11-06 04:24:19,2022-11-10 04:24:19,Store,Cancelled
1125,ORD00001125,559,PRD-0026,2,1680,2020-05-20 14:13:38,2020-05-22 14:13:38,2020-05-27 14:13:38,Web,Returned
1126,ORD00001126,513,PRD-0026,3,544,2020-11-16 20:24:06,2020-11-17 20:24:06,2020-11-29 20:24:06,Store,Cancelled
1127,ORD00001127,310,PRD-0013,2,793,2021-12-12 04:19:31,2021-12-14 04:19:31,2021-12-17 04:19:31,Store,Cancelled
1128,ORD00001128,563,PRD-0010,4,632,2023-02-27 16:57:30,2023-03-03 16:57:30,2023-03-15 16:57:30,Phone,Delivered
1129,ORD00001129,564,PRD-0004,2,481,2025-04-28 20:32:28,2025-04-30 20:32:28,2025-05-04 20:32:28,Web,Delivered
1130,ORD00001130,78,PRD-0030,4,635,2025-03-23 05:00:25,2025-03-27 05:00:25,2025-04-01 05:00:25,Store,Delivered
1131,ORD00001131,667,PRD-0001,4,1860,2022-01-28 02:06:23,2022-01-31 02:06:23,2022-02-06 02:06:23,Store,Delivered
1132,ORD00001132,207,PRD-0014,1,1507,2024-12-19 19:49:18,2024-12-21 19:49:18,2024-12-25 19:49:18,Store,Returned
1133,ORD00001133,103,PRD-0014,4,1915,2023-06-27 09:23:56,2023-07-01 09:23:56,2023-07-09 09:23:56,Web,Pending
1134,ORD00001134,697,PRD-0015,2,428,2021-10-05 06:15:19,2021-10-07 06:15:19,2021-10-16 06:15:19,Web,Cancelled
1135,ORD00001135,597,PRD-0001,2,303,2023-03-17 20:52:00,2023-03-21 20:52:00,2023-03-30 20:52:00,Store,Cancelled
1136,ORD00001136,149,PRD-0023,2,1961,2022-04-09 13:31:27,2022-04-11 13:31:27,2022-04-21 13:31:27,Phone,Delivered
1137,ORD00001137,399,PRD-0024,2,1692,2023-04-15 09:10:56,2023-04-17 09:10:56,2023-04-26 09:10:56,Web,Cancelled
1138,ORD00001138,677,PRD-0001,1,606,2023-01-29 18:22:35,2023-01-31 18:22:35,2023-02-13 18:22:35,Phone,Returned
1139,ORD00001139,44,PRD-0025,1,1066,2021-06-27 14:59:03,2021-07-01 14:59:03,2021-07-09 14:59:03,Phone,Returned
1140,ORD00001140,584,PRD-0015,2,644,2021-06-29 17:09:19,2021-07-03 17:09:19,2021-07-11 17:09:19,Web,Pending
1141,ORD00001141,478,PRD-0025,4,1585,2023-08-18 11:13:13,2023-08-22 11:13:13,2023-08-28 11:13:13,Phone,Delivered
1142,ORD00001142,418,PRD-0023,2,1896,2025-12-23 22:17:54,2025-12-25 22:17:54,2026-01-01 22:17:54,Store,Cancelled
1143,ORD00001143,589,PRD-0008,2,1090,2023-11-05 13:27:09,2023-11-06 13:27:09,2023-11-14 13:27:09,Web,Pending
1144,ORD00001144,334,PRD-0020,1,350,2024-01-08 17:15:45,2024-01-10 17:15:45,2024-01-16 17:15:45,Store,Returned
1145,ORD00001145,749,PRD-0027,3,1077,2020-05-20 03:18:33,2020-05-23 03:18:33,2020-05-29 03:18:33,Web,Pending
1146,ORD00001146,168,PRD-0010,1,1085,2023-09-21 04:12:18,2023-09-24 04:12:18,2023-10-03 04:12:18,Store,Delivered
1147,ORD00001147,272,PRD-0002,2,948,2020-05-07 17:04:05,2020-05-08 17:04:05,2020-05-14 17:04:05,Web,Pending
1148,ORD00001148,558,PRD-0020,1,696,2021-04-20 19:30:35,2021-04-24 19:30:35,2021-05-05 19:30:35,Web,Returned
1149,ORD00001149,612,PRD-0023,2,1206,2024-08-13 00:36:22,2024-08-15 00:36:22,2024-08-27 00:36:22,Phone,Pending
1150,ORD00001150,172,PRD-0027,1,1561,2020-11-19 15:11:31,2020-11-22 15:11:31,2020-11-26 15:11:31,Web,Cancelled
1151,ORD00001151,300,PRD-0016,1,801,2025-01-01 23:44:29,2025-01-03 23:44:29,2025-01-08 23:44:29,Web,Cancelled
1152,ORD00001152,167,PRD-0018,4,575,2021-07-05 17:31:17,2021-07-08 17:31:17,2021-07-11 17:31:17,Web,Delivered
1153,ORD00001153,82,PRD-0002,2,500,2025-10-30 19:50:04,2025-11-03 19:50:04,2025-11-06 19:50:04,Store,Pending
1154,ORD00001154,247,PRD-0007,4,769,2024-07-12 09:10:15,2024-07-14 09:10:15,2024-07-27 09:10:15,Web,Delivered
1155,ORD00001155,3,PRD-0028,3,488,2022-09-04 17:45:13,2022-09-08 17:45:13,2022-09-15 17:45:13,Phone,Pending
1156,ORD00001156,212,PRD-0006,4,1504,2020-11-07 15:31:17,2020-11-10 15:31:17,2020-11-22 15:31:17,Phone,Cancelled
1157,ORD00001157,299,PRD-0017,4,414,2022-11-22 03:54:29,2022-11-25 03:54:29,2022-12-06 03:54:29,Phone,Pending
1158,ORD00001158,384,PRD-0019,2,1781,2021-01-20 07:07:40,2021-01-23 07:07:40,2021-01-30 07:07:40,Store,Cancelled
1159,ORD00001159,388,PRD-0009,4,1551,2021-08-16 16:27:26,2021-08-17 16:27:26,2021-08-26 16:27:26,Phone,Returned
1160,ORD00001160,339,PRD-0013,3,783,2023-09-25 16:58:48,2023-09-29 16:58:48,2023-10-11 16:58:48,Phone,Cancelled
1161,ORD00001161,645,PRD-0011,4,1631,2023-06-09 11:51:39,2023-06-10 11:51:39,2023-06-17 11:51:39,Store,Cancelled
1162,ORD00001162,163,PRD-0025,2,793,2021-10-04 19:43:23,2021-10-08 19:43:23,2021-10-18 19:43:23,Web,Delivered
1163,ORD00001163,725,PRD-0003,3,974,2024-07-03 11:54:36,2024-07-07 11:54:36,2024-07-18 11:54:36,Phone,Returned
1164,ORD00001164,329,PRD-0006,1,651,2024-09-30 07:20:16,2024-10-01 07:20:16,2024-10-09 07:20:16,Phone,Pending
1165,ORD00001165,645,PRD-0023,1,1317,2022-04-19 13:15:35,2022-04-21 13:15:35,2022-04-29 13:15:35,Store,Delivered
1166,ORD00001166,740,PRD-0003,4,463,2022-01-06 20:21:02,2022-01-08 20:21:02,2022-01-17 20:21:02,Web,Delivered
1167,ORD00001167,289,PRD-0023,1,619,2020-07-23 10:55:48,2020-07-24 10:55:48,2020-08-04 10:55:48,Phone,Pending
1168,ORD00001168,130,PRD-0030,2,1796,2024-12-11 15:44:46,2024-12-15 15:44:46,2024-12-24 15:44:46,Phone,Cancelled
1169,ORD00001169,171,PRD-0023,2,1368,2020-11-01 04:49:39,2020-11-03 04:49:39,2020-11-11 04:49:39,Store,Pending
1170,ORD00001170,634,PRD-0003,4,1095,2022-07-11 04:36:14,2022-07-15 04:36:14,2022-07-20 04:36:14,Phone,Delivered
1171,ORD00001171,406,PRD-0014,4,926,2021-12-28 02:28:04,2021-12-29 02:28:04,2022-01-02 02:28:04,Web,Cancelled
1172,ORD00001172,554,PRD-0008,1,841,2025-06-20 13:39:13,2025-06-24 13:39:13,2025-07-01 13:39:13,Web,Pending
1173,ORD00001173,501,PRD-0009,4,993,2023-12-07 03:05:04,2023-12-09 03:05:04,2023-12-16 03:05:04,Web,Cancelled
1174,ORD00001174,75,PRD-0002,1,1887,2023-08-19 16:11:37,2023-08-22 16:11:37,2023-09-02 16:11:37,Phone,Delivered
1175,ORD00001175,322,PRD-0004,3,1492,2022-06-07 10:12:13,2022-06-10 10:12:13,2022-06-16 10:12:13,Store,Pending
1176,ORD00001176,440,PRD-0010,4,1530,2024-07-20 01:41:29,2024-07-24 01:41:29,2024-07-29 01:41:29,Web,Cancelled
1177,ORD00001177,567,PRD-0022,3,1442,2020-06-11 10:56:09,2020-06-14 10:56:09,2020-06-26 10:56:09,Web,Pending
1178,ORD00001178,425,PRD-0022,1,1141,2021-12-19 14:59:02,2021-12-20 14:59:02,2021-12-30 14:59:02,Phone,Returned
1179,ORD00001179,105,PRD-0017,4,1902,2022-09-14 03:08:20,2022-09-17 03:08:20,2022-09-20 03:08:20,Phone,Returned
1180,ORD00001180,726,PRD-0013,2,1881,2025-11-02 09:54:01,2025-11-05 09:54:01,2025-11-17 09:54:01,Store,Cancelled
1181,ORD00001181,150,PRD-0003,4,373,2020-12-12 13:15:45,2020-12-14 13:15:45,2020-12-25 13:15:45,Phone,Delivered
1182,ORD00001182,29,PRD-0011,1,1967,2023-06-26 20:03:57,2023-06-30 20:03:57,2023-07-04 20:03:57,Store,Delivered
1183,ORD00001183,419,PRD-0013,3,1179,2020-06-04 19:06:23,2020-06-06 19:06:23,2020-06-09 19:06:23,Phone,Returned
1184,ORD00001184,749,PRD-0001,4,339,2024-08-21 08:00:42,2024-08-23 08:00:42,2024-08-27 08:00:42,Store,Delivered
1185,ORD00001185,116,PRD-0009,2,1370,2024-10-31 11:27:47,2024-11-04 11:27:47,2024-11-16 11:27:47,Web,Delivered
1186,ORD00001186,297,PRD-0025,1,709,2023-10-29 07:29:10,2023-11-02 07:29:10,2023-11-14 07:29:10,Web,Cancelled
1187,ORD00001187,239,PRD-0010,3,469,2022-10-23 21:02:42,2022-10-27 21:02:42,2022-10-31 21:02:42,Web,Cancelled
1188,ORD00001188,366,PRD-0007,4,1551,2025-09-27 19:16:14,2025-09-28 19:16:14,2025-10-02 19:16:14,Web,Returned
1189,ORD00001189,540,PRD-0006,3,1311,2021-01-01 20:04:36,2021-01-02 20:04:36,2021-01-08 20:04:36,Phone,Delivered
1190,ORD00001190,656,PRD-0002,4,1765,2020-08-27 05:58:47,2020-08-29 05:58:47,2020-09-02 05:58:47,Web,Pending
1191,ORD00001191,104,PRD-0007,2,1038,2023-11-16 21:19:09,2023-11-19 21:19:09,2023-11-25 21:19:09,Phone,Delivered
1192,ORD00001192,360,PRD-0021,1,1187,2021-12-01 13:50:13,2021-12-03 13:50:13,2021-12-09 13:50:13,Store,Pending
1193,ORD00001193,651,PRD-0012,1,1807,2024-12-27 10:11:51,2024-12-30 10:11:51,2025-01-06 10:11:51,Store,Pending
1194,ORD00001194,431,PRD-0009,2,1524,2025-07-21 09:46:13,2025-07-24 09:46:13,2025-07-31 09:46:13,Store,Delivered
1195,ORD00001195,297,PRD-0006,4,732,2023-06-29 10:58:50,2023-07-01 10:58:50,2023-07-13 10:58:50,Web,Pending
1196,ORD00001196,135,PRD-0007,3,1586,2023-09-07 05:36:51,2023-09-10 05:36:51,2023-09-18 05:36:51,Web,Returned
1197,ORD00001197,326,PRD-0019,2,857,2021-05-28 18:02:40,2021-05-30 18:02:40,2021-06-07 18:02:40,Phone,Cancelled
1198,ORD00001198,730,PRD-0007,4,1074,2021-02-17 02:44:33,2021-02-19 02:44:33,2021-03-04 02:44:33,Store,Returned
1199,ORD00001199,595,PRD-0009,3,1686,2025-06-11 13:27:48,2025-06-14 13:27:48,2025-06-24 13:27:48,Store,Cancelled
1200,ORD00001200,713,PRD-0014,2,536,2023-10-12 20:47:19,2023-10-15 20:47:19,2023-10-20 20:47:19,Phone,Delivered
1201,ORD00001201,578,PRD-0009,4,1970,2020-10-15 22:24:28,2020-10-16 22:24:28,2020-10-22 22:24:28,Store,Delivered
1202,ORD00001202,91,PRD-0014,4,1311,2023-04-17 17:53:18,2023-04-18 17:53:18,2023-04-22 17:53:18,Phone,Delivered
1203,ORD00001203,116,PRD-0008,1,1335,2020-03-22 20:41:30,2020-03-24 20:41:30,2020-03-29 20:41:30,Phone,Returned
1204,ORD00001204,103,PRD-0007,4,856,2021-03-18 17:04:45,2021-03-20 17:04:45,2021-03-30 17:04:45,Web,Delivered
1205,ORD00001205,677,PRD-0013,2,574,2020-08-29 07:16:07,2020-08-30 07:16:07,2020-09-10 07:16:07,Phone,Pending
1206,ORD00001206,172,PRD-0016,1,795,2024-10-26 08:19:12,2024-10-27 08:19:12,2024-11-09 08:19:12,Phone,Returned
1207,ORD00001207,680,PRD-0001,1,1713,2022-05-21 00:54:20,2022-05-23 00:54:20,2022-05-26 00:54:20,Phone,Cancelled
1208,ORD00001208,15,PRD-0019,3,1925,2024-04-02 11:39:13,2024-04-04 11:39:13,2024-04-12 11:39:13,Web,Cancelled
1209,ORD00001209,18,PRD-0010,2,620,2023-10-19 06:31:51,2023-10-23 06:31:51,2023-11-04 06:31:51,Phone,Cancelled
1210,ORD00001210,148,PRD-0021,4,943,2024-01-10 18:31:28,2024-01-12 18:31:28,2024-01-21 18:31:28,Web,Pending
1211,ORD00001211,649,PRD-0024,2,1635,2025-09-16 08:41:51,2025-09-19 08:41:51,2025-09-25 08:41:51,Web,Cancelled
1212,ORD00001212,513,PRD-0001,4,1017,2020-12-25 15:24:40,2020-12-28 15:24:40,2021-01-04 15:24:40,Web,Returned
1213,ORD00001213,656,PRD-0018,4,1482,2023-06-03 09:25:31,2023-06-04 09:25:31,2023-06-08 09:25:31,Web,Pending
1214,ORD00001214,84,PRD-0015,4,1319,2021-10-29 01:24:47,2021-11-01 01:24:47,2021-11-09 01:24:47,Phone,Cancelled
1215,ORD00001215,662,PRD-0016,4,1487,2024-08-30 23:12:46,2024-08-31 23:12:46,2024-09-04 23:12:46,Web,Returned
1216,ORD00001216,70,PRD-0001,4,1369,2024-07-25 07:07:23,2024-07-27 07:07:23,2024-08-03 07:07:23,Store,Cancelled
1217,ORD00001217,576,PRD-0005,4,1844,2020-09-05 03:27:08,2020-09-09 03:27:08,2020-09-17 03:27:08,Web,Returned
1218,ORD00001218,344,PRD-0016,4,1647,2024-12-17 09:17:30,2024-12-19 09:17:30,2025-01-01 09:17:30,Store,Delivered
1219,ORD00001219,533,PRD-0026,2,923,2020-08-06 05:23:09,2020-08-10 05:23:09,2020-08-20 05:23:09,Phone,Returned
1220,ORD00001220,719,PRD-0030,2,1552,2021-03-13 10:30:38,2021-03-14 10:30:38,2021-03-17 10:30:38,Web,Returned
1221,ORD00001221,479,PRD-0024,4,897,2023-08-18 00:17:15,2023-08-22 00:17:15,2023-08-29 00:17:15,Store,Returned
1222,ORD00001222,90,PRD-0011,1,1478,2022-11-26 02:06:19,2022-11-30 02:06:19,2022-12-13 02:06:19,Phone,Returned
1223,ORD00001223,155,PRD-0024,1,865,2020-09-02 23:30:57,2020-09-03 23:30:57,2020-09-09 23:30:57,Store,Pending
1224,ORD00001224,713,PRD-0025,4,1317,2021-03-20 00:02:05,2021-03-23 00:02:05,2021-03-30 00:02:05,Store,Pending
1225,ORD00001225,616,PRD-0028,3,1925,2023-02-14 20:23:10,2023-02-16 20:23:10,2023-02-23 20:23:10,Phone,Returned
1226,ORD00001226,134,PRD-0021,3,1370,2022-03-03 05:18:31,2022-03-04 05:18:31,2022-03-11 05:18:31,Phone,Cancelled
1227,ORD00001227,80,PRD-0016,1,1273,2023-07-09 19:37:16,2023-07-11 19:37:16,2023-07-24 19:37:16,Phone,Pending
1228,ORD00001228,719,PRD-0002,4,1640,2024-11-10 08:04:53,2024-11-13 08:04:53,2024-11-23 08:04:53,Store,Cancelled
1229,ORD00001229,254,PRD-0019,1,524,2025-06-30 15:42:54,2025-07-02 15:42:54,2025-07-13 15:42:54,Web,Cancelled
1230,ORD00001230,292,PRD-0003,1,682,2022-10-13 19:14:34,2022-10-17 19:14:34,2022-10-27 19:14:34,Store,Pending
1231,ORD00001231,603,PRD-0027,2,748,2025-06-19 22:58:57,2025-06-23 22:58:57,2025-07-03 22:58:57,Store,Cancelled
1232,ORD00001232,329,PRD-0027,3,1066,2021-05-26 19:20:37,2021-05-30 19:20:37,2021-06-03 19:20:37,Phone,Pending
1233,ORD00001233,347,PRD-0008,2,822,2022-07-27 08:54:33,2022-07-30 08:54:33,2022-08-09 08:54:33,Web,Pending
1234,ORD00001234,672,PRD-0020,3,1463,2021-09-26 04:11:45,2021-09-29 04:11:45,2021-10-04 04:11:45,Store,Pending
1235,ORD00001235,155,PRD-0001,4,1551,2024-01-02 11:09:49,2024-01-05 11:09:49,2024-01-18 11:09:49,Web,Delivered
1236,ORD00001236,71,PRD-0014,4,1343,2022-07-07 14:03:52,2022-07-11 14:03:52,2022-07-16 14:03:52,Phone,Delivered
1237,ORD00001237,473,PRD-0026,1,871,2024-02-09 06:11:30,2024-02-12 06:11:30,2024-02-19 06:11:30,Web,Cancelled
